Player Name,Club Name,Country,Position,Age,90s,"PassesCompleted	",InGamePasses,SetPiecesPasses,FreeKickPasses,ThroughBalls,Switches,Crosses,ThrowInsTaken,CornersTaken,InswingingCorners,OutswingingCorners,StraightCorners,PassesCompleted,PassesOffside,PassesBlocked
Gift Orban,Lyon,NGA,FW,21,6.8,103,97,6,3,0,1,4,0,1,0,0,0,73,0,6
Orel Mangala,Lyon,BEL,MF,25,6.8,182,179,3,3,1,2,4,0,0,0,0,0,154,0,3
Mama Samba Baldé,Lyon,GNB,"FW,MF",27,6.2,135,132,3,0,2,1,5,0,0,0,0,0,88,0,7
Skelly Alvero,Lyon,FRA,MF,21,4.7,193,190,2,2,1,1,2,0,0,0,0,0,159,1,2
Lucas Perri,Lyon,BRA,GK,25,4.3,,,,,,,0,,,,,,,,
Diego Moreira,Lyon,POR,"FW,MF",18,4.2,108,105,2,1,0,0,10,1,0,0,0,0,74,1,3
Mahamadou Diawara,Lyon,FRA,MF,18,4.2,147,144,2,2,0,0,2,0,0,0,0,0,125,1,4
Paul Akouokou,Lyon,CIV,MF,25,3.5,185,183,2,2,0,0,0,0,0,0,0,0,158,0,2
Jeffinho,Lyon,BRA,"FW,MF",23,3.4,129,124,5,2,0,1,2,1,2,0,0,0,95,0,7
Tino Kadewere,Lyon,ZIM,"FW,MF",27,3.3,111,104,6,0,0,0,2,2,0,0,0,0,89,1,1
Rémy Riou,Lyon,FRA,GK,35,3,104,69,35,12,0,0,0,0,0,0,0,0,80,0,0
Bradley Barcola,Lyon,FRA,FW,20,3,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2
Johann Lepenant,Lyon,FRA,MF,20,2.8,186,179,6,5,1,0,2,1,0,0,0,0,165,1,4
Amin Sarr,Lyon,SWE,"FW,MF",22,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1
Adryelson,Lyon,BRA,"DF,FW",25,0.6,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Mamadou Sarr,Lyon,FRA,DF,17,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Chaim El Djebali,Lyon,TUN,MF,19,0.1,9,9,0,0,0,0,1,0,0,0,0,0,7,0,1
Mohamed El Arouch,Lyon,FRA,FW,19,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Brice Samba,Lens,FRA,GK,29,42.7,1409,1082,321,112,1,2,0,0,0,0,0,0,1097,6,1
Facundo Medina,Lens,ARG,DF,24,38.3,2472,2347,117,101,6,11,25,13,0,0,0,0,2126,8,34
Kevin Danso,Lens,AUT,DF,24,37.8,2005,1861,140,86,0,3,4,7,0,0,0,0,1761,4,7
Florian Sotoca,Lens,FRA,MF,32,37.7,1758,1669,78,12,15,12,118,58,2,0,0,0,1274,11,63
Przemysław Frankowski,Lens,POL,DF,28,33.4,1730,1428,295,13,5,8,164,267,15,6,5,0,1307,7,54
Jonathan Gradit,Lens,FRA,DF,30,31.3,1779,1713,61,54,1,18,18,2,0,0,0,0,1510,5,13
Elye Wahi,Lens,FRA,FW,20,26.3,405,348,55,0,1,1,16,0,0,0,0,0,295,2,13
Ruben Aguilar,Lens,FRA,DF,30,25,1396,1170,223,18,3,2,82,205,0,0,0,0,1133,3,37
Salis Abdul Samed,Lens,GHA,MF,23,23.8,1144,1117,25,23,2,1,4,2,0,0,0,0,1012,2,20
Neil El Aynaoui,Lens,FRA,MF,22,22.6,782,770,10,9,2,0,8,1,0,0,0,0,670,2,7
David Pereira da Costa,Lens,POR,"MF,FW",22,20.3,853,784,62,18,3,0,88,3,41,14,25,0,670,7,25
Angelo Fulgini,Lens,FRA,MF,26,19.8,962,806,138,39,14,6,138,9,88,36,45,0,696,18,17
Andy Diouf,Lens,FRA,MF,20,16.6,812,759,50,14,1,0,54,0,36,15,18,0,650,3,29
Deiver Machado,Lens,COL,DF,29,16.6,642,510,131,3,0,0,37,127,0,0,0,0,494,1,21
Adrien Thomasson,Lens,FRA,MF,29,16.4,788,735,49,22,1,3,57,2,25,3,15,0,585,4,38
Nampalys Mendy,Lens,SEN,MF,31,15.8,810,788,18,16,3,3,12,2,0,0,0,0,703,4,7
Wesley Saïd,Lens,FRA,"FW,MF",28,12.9,294,265,27,1,2,1,17,5,0,0,0,0,210,2,3
Massadio Haïdara,Lens,MLI,DF,30,11,578,507,67,15,0,3,27,50,0,0,0,0,478,4,12
Abdukodir Khusanov,Lens,UZB,DF,19,10.7,532,514,18,9,0,3,2,0,0,0,0,0,459,0,1
Morgan Guilavogui,Lens,GUI,"FW,MF",25,7.6,272,258,11,0,0,0,8,1,0,0,0,0,203,3,10
Jhoanner Chávez,Lens,ECU,DF,21,6.5,264,203,61,2,0,2,15,59,0,0,0,0,202,0,10
Faitout Maouassa,Lens,FRA,"DF,MF",25,1.5,29,20,9,0,0,0,7,8,1,0,1,0,20,0,1
Stijn Spierings,Lens,NED,MF,27,1.3,59,59,0,0,0,1,1,0,0,0,0,0,50,0,2
Ayanda Sishuba,Lens,BEL,MF,18,1.2,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Jean-Louis Leca,Lens,FRA,GK,37,1,26,20,6,2,0,0,0,0,0,0,0,0,16,0,1
Julien Le Cardinal,Lens,FRA,DF,25,0.6,32,27,5,1,0,0,4,4,0,0,0,0,23,0,1
Oscar Cortés,Lens,COL,"FW,MF",19,0.5,26,26,0,0,0,0,2,0,0,0,0,0,18,0,0
Germán Pezzella,Betis,ARG,DF,32,38.7,1848,1766,82,77,1,8,2,4,0,0,0,0,1598,0,4
Rui Silva,Betis,POR,GK,29,36.5,1145,802,340,110,0,0,0,0,0,0,0,0,814,3,0
Isco,Betis,ESP,MF,31,30.9,1783,1545,229,68,17,25,178,8,144,53,54,2,1421,9,36
Marc Roca,Betis,ESP,MF,26,30.4,1698,1598,94,76,2,21,35,5,11,3,6,0,1416,6,17
Ayoze Pérez,Betis,ESP,FW,30,29.7,852,832,16,1,5,4,21,7,0,0,0,0,662,4,47
Chadi Riad,Betis,MAR,DF,20,27.7,1328,1293,34,31,0,1,0,3,0,0,0,0,1192,1,11
Willian José,Betis,BRA,FW,31,26.6,627,576,48,0,0,9,8,0,0,0,0,0,502,3,14
Juan Miranda,Betis,ESP,DF,23,26.1,1385,1113,265,49,0,7,83,210,6,0,4,0,1086,7,25
Guido Rodríguez,Betis,ARG,MF,29,24.9,1256,1200,53,51,1,26,9,1,0,0,0,0,1067,3,22
Héctor Bellerín,Betis,ESP,DF,28,22.5,1117,898,216,17,0,8,48,199,0,0,0,0,869,3,25
Abner,Betis,BRA,DF,23,21,1038,827,206,11,0,5,36,195,0,0,0,0,802,5,29
Aitor Ruibal,Betis,ESP,"DF,FW",27,19.3,923,755,166,14,2,7,46,152,0,0,0,0,721,2,38
Abde Ezzalzouli,Betis,MAR,FW,21,17.5,584,552,30,7,3,5,66,12,11,1,7,0,393,2,34
Johnny Cardoso,Betis,USA,MF,21,16.8,727,712,13,12,1,5,3,1,0,0,0,0,615,2,13
Assane Diao,Betis,ESP,FW,17,16.7,352,348,2,0,1,0,15,0,0,0,0,0,267,2,17
Rodri,Betis,ESP,"FW,MF",23,15.2,647,619,25,5,7,1,46,13,7,6,1,0,508,3,26
Nabil Fekir,Betis,FRA,"MF,FW",30,14.6,788,684,99,40,3,5,78,5,46,20,19,0,627,5,19
William Carvalho,Betis,POR,MF,31,14.1,1063,1033,28,26,1,5,8,2,0,0,0,0,946,2,9
Sokratis Papastathopoulos,Betis,GRE,DF,35,13.6,574,547,27,26,0,0,0,1,0,0,0,0,507,0,3
Pablo Fornals,Betis,ESP,"FW,MF",27,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28
Youssouf Sabaly,Betis,SEN,DF,30,11.6,656,561,92,6,0,0,27,86,0,0,0,0,540,3,17
Luiz Henrique,Betis,BRA,FW,22,10.9,314,308,5,3,1,3,45,1,1,0,0,0,224,1,13
Borja Iglesias,Betis,ESP,FW,30,9.7,208,188,20,0,3,1,3,1,0,0,0,0,156,0,5
Andrés Guardado,Betis,MEX,MF,36,9.7,481,446,33,15,0,9,24,6,11,2,8,0,413,2,7
Claudio Bravo,Betis,CHI,GK,40,9,293,197,95,24,1,3,0,0,0,0,0,0,231,1,0
Sergi Altimira,Betis,ESP,MF,21,8.9,320,315,3,1,0,4,1,1,1,1,0,0,289,2,3
Luiz Felipe,Betis,ITA,DF,26,4,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0
Marc Bartra,Betis,ESP,DF,32,3.5,160,146,11,11,0,1,0,0,0,0,0,0,135,3,0
Fran Vieites,Betis,ESP,GK,24,3.5,119,68,49,14,0,0,0,0,0,0,0,0,76,2,0
Ezequiel Ávila,Betis,ARG,FW,29,3.3,91,89,2,1,0,3,12,1,0,0,0,0,55,0,6
Cédric Bakambu,Betis,COD,FW,32,2.7,48,44,4,0,0,0,0,0,0,0,0,0,31,0,2
Ricardo Visus,Betis,ESP,DF,22,2.2,61,57,4,4,0,0,0,0,0,0,0,0,50,0,0
Juan Cruz,Betis,ESP,FW,23,1.8,20,20,0,0,0,0,4,0,0,0,0,0,15,0,0
Nobel Mendy,Betis,FRA,DF,18,1,,,,,,,0,,,,,,,,
Pablo Busto,Betis,ESP,DF,17,0.5,26,22,4,0,1,0,1,4,0,0,0,0,18,0,0
Paul Akouokou,Betis,CIV,MF,25,0.3,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Xavi Pleguezuelo,Betis,ESP,DF,20,0.1,12,9,3,1,0,0,4,2,0,0,0,0,8,0,1
Enrique,Betis,ESP,MF,19,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Ginés Sorroche,Betis,ESP,MF,19,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Pau López,Marseille,ESP,GK,28,47,1726,1391,330,115,0,2,0,0,0,0,0,0,1291,5,1
Pierre-Emerick Aubameyang,Marseille,GAB,FW,34,42.5,917,847,65,1,6,1,61,6,0,0,0,0,627,5,31
Leonardo Balerdi,Marseille,ARG,DF,24,38.7,2218,2114,99,72,0,22,3,8,1,0,0,0,1895,5,16
Jordan Veretout,Marseille,FRA,MF,30,37.3,1878,1688,182,72,8,9,165,11,95,45,32,0,1473,8,28
Chancel Mbemba,Marseille,COD,DF,28,36.4,1971,1858,110,55,1,6,19,26,0,0,0,0,1704,3,16
Jonathan Clauss,Marseille,FRA,DF,30,35.6,2114,1674,429,48,6,5,244,296,85,0,78,0,1577,11,52
Amine Harit,Marseille,MAR,"MF,FW",26,33.1,1497,1394,92,26,11,2,56,21,35,13,9,0,1267,11,27
Geoffrey Kondogbia,Marseille,CTA,MF,30,29.4,1596,1564,24,20,3,22,4,3,1,0,0,0,1397,8,17
Samuel Gigot,Marseille,FRA,DF,29,28.3,1289,1173,114,62,3,0,6,11,0,0,0,0,1137,2,9
Iliman Ndiaye,Marseille,SEN,"FW,MF",23,25.8,777,757,16,1,5,0,23,4,0,0,0,0,641,4,25
Ismaila Sarr,Marseille,SEN,"FW,MF",25,20.9,608,595,11,0,2,3,44,9,0,0,0,0,461,2,19
Azzedine Ounahi,Marseille,MAR,MF,23,20.5,1184,1150,30,21,3,4,37,7,1,1,0,0,1044,4,26
Renan Lodi,Marseille,BRA,DF,25,18.8,964,751,205,45,0,3,84,141,19,1,18,0,738,8,25
Michael Amir Murillo,Marseille,PAN,DF,27,15.4,770,658,111,20,1,1,22,91,0,0,0,0,633,1,10
Vitinha,Marseille,POR,FW,23,15.3,263,241,20,1,0,0,26,5,1,0,0,0,193,2,15
Luis Henrique,Marseille,BRA,"FW,DF",21,13.5,540,502,32,3,1,6,41,28,0,0,0,0,410,6,7
Quentin Merlin,Marseille,FRA,DF,21,13.3,757,612,143,29,1,2,66,101,13,1,11,0,586,2,17
Bamo Meïté,Marseille,CIV,DF,21,12.5,657,610,47,14,0,0,7,29,0,0,0,0,600,0,7
Valentin Rongier,Marseille,FRA,MF,28,12.5,755,732,22,20,9,7,3,2,0,0,0,0,662,1,6
Ulisses Garcia,Marseille,SUI,DF,27,10.9,570,461,109,11,0,1,50,91,7,0,7,0,449,0,13
Faris Pemi Moumbagna,Marseille,CMR,FW,23,9.6,157,146,9,0,0,0,5,0,0,0,0,0,104,2,4
Pape Gueye,Marseille,SEN,"MF,DF",24,8.5,487,475,11,10,0,1,9,1,0,0,0,0,396,1,10
Joaquín Correa,Marseille,ARG,"FW,MF",28,7.6,245,237,7,1,2,0,1,6,0,0,0,0,191,1,12
Jean Onana,Marseille,CMR,MF,23,7.3,458,446,8,8,1,3,2,0,0,0,0,0,398,4,6
Rubén Blanco,Marseille,ESP,GK,28,3.3,88,64,24,10,0,0,0,0,0,0,0,0,72,0,0
Bilal Nadir,Marseille,FRA,"MF,FW",19,2.5,59,58,1,0,0,0,3,1,0,0,0,0,52,0,3
Emran Soglo,Marseille,ENG,"MF,DF",18,2.2,94,86,8,0,0,0,8,8,0,0,0,0,76,0,4
François Mughe,Marseille,CMR,"MF,DF",19,2.1,49,44,5,1,0,0,7,4,0,0,0,0,32,0,5
Raimane Daou,Marseille,COM,"DF,MF",18,0.5,25,25,0,0,0,0,0,0,0,0,0,0,21,0,0
Mattéo Guendouzi,Marseille,FRA,MF,24,0.2,12,10,2,1,0,0,1,0,1,0,0,0,9,0,1
Sofiane Sidi Ali,Marseille,FRA,MF,28,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Gael Lafont,Marseille,FRA,MF,17,0.1,4,3,1,1,0,0,1,0,0,0,0,0,2,0,0
Keyliane Abdallah,Marseille,FRA,FW,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Noam Mayoka-Tika,Marseille,BEL,MF,19,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Stanislav Lobotka,Napoli,SVK,MF,28,46.4,2691,2613,72,42,7,16,3,2,0,0,0,0,2461,6,17
Giovanni Di Lorenzo,Napoli,ITA,DF,29,46.3,3292,2797,482,63,9,29,152,418,1,0,0,0,2774,13,52
Khvicha Kvaratskhelia,Napoli,GEO,FW,22,39.7,1501,1395,101,21,8,37,131,24,54,32,14,0,1201,5,30
Alex Meret,Napoli,ITA,GK,26,38.8,1179,914,261,59,0,2,0,0,0,0,0,0,1004,4,1
Andre-Frank Zambo Anguissa,Napoli,CMR,MF,27,37.9,2217,2176,35,20,5,4,24,15,0,0,0,0,1935,6,30
Amir Rrahmani,Napoli,KVX,DF,29,37,2695,2572,116,81,0,52,4,6,0,0,0,0,2417,7,9
Matteo Politano,Napoli,ITA,FW,29,34.4,1577,1395,170,42,4,40,171,42,79,38,15,2,1197,12,52
Juan Jesus,Napoli,BRA,DF,32,30.3,1986,1871,111,72,0,8,1,25,0,0,0,0,1782,4,16
Victor Osimhen,Napoli,NGA,FW,24,27.4,370,342,24,1,1,4,20,4,0,0,0,0,251,4,16
Piotr Zieliński,Napoli,POL,MF,29,26.8,1567,1428,131,32,6,7,117,2,89,23,48,0,1289,8,19
Leo Skiri Østigård,Napoli,NOR,DF,23,21.7,1432,1386,40,28,0,8,2,6,0,0,0,0,1250,6,5
Giacomo Raspadori,Napoli,ITA,"FW,MF",23,21.3,805,718,84,17,8,18,78,5,38,6,24,0,595,3,25
Mathías Olivera,Napoli,URU,DF,25,21.1,1390,1169,219,34,2,7,34,185,0,0,0,0,1204,2,28
Mário Rui,Napoli,POR,DF,32,17.3,1279,1084,195,50,2,11,76,127,18,0,16,0,1034,0,21
Natan,Napoli,BRA,DF,22,16.6,1012,948,63,26,0,8,9,35,0,0,0,0,876,1,7
Jens Cajuste,Napoli,SWE,MF,23,15.7,510,497,11,3,1,2,6,8,0,0,0,0,429,2,12
Giovanni Simeone,Napoli,ARG,FW,28,12.3,213,193,18,0,2,0,6,0,0,0,0,0,149,2,6
Pierluigi Gollini,Napoli,ITA,GK,28,10,266,197,69,16,0,2,0,0,0,0,0,0,218,0,0
Jesper Lindstrøm,Napoli,DEN,FW,23,6.7,263,249,14,4,1,2,14,6,4,1,2,1,213,0,12
Pasquale Mazzocchi,Napoli,ITA,"DF,MF",28,6.5,276,237,39,4,2,3,14,35,0,0,0,0,225,0,2
Elif Elmas,Napoli,MKD,"FW,MF",23,5.4,268,258,9,1,1,0,12,4,4,0,2,0,228,1,4
Hamed Junior Traorè,Napoli,CIV,MF,23,5.4,245,243,2,1,1,4,8,1,0,0,0,0,202,0,5
Cyril Ngonge,Napoli,BEL,FW,23,3.5,144,131,13,2,1,1,20,2,9,4,5,0,107,0,4
Gianluca Gaetano,Napoli,ITA,MF,23,3.4,95,94,1,1,0,1,5,0,0,0,0,0,82,0,3
Alessio Zerbin,Napoli,ITA,FW,24,2.4,71,63,8,1,0,1,8,6,1,0,1,0,56,0,5
Alessandro Zanoli,Napoli,ITA,DF,22,1.6,45,40,5,0,0,0,4,5,0,0,0,0,38,0,0
Diego Demme,Napoli,GER,MF,31,1.4,76,76,0,0,0,2,3,0,0,0,0,0,63,0,1
Leander Dendoncker,Napoli,BEL,MF,28,0.3,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0
Nikita Contini Baranovsky,Napoli,ITA,GK,27,0.2,4,2,2,1,0,0,0,0,0,0,0,0,4,0,0
Filip Jørgensen,Villarreal,DEN,GK,21,37,1330,994,333,80,0,2,0,0,0,0,0,0,1079,3,1
Daniel Parejo,Villarreal,ESP,MF,34,36,2172,1958,200,133,5,14,82,4,60,31,18,1,1907,14,25
Alex Baena,Villarreal,ESP,"MF,FW",22,35.1,1413,1221,176,46,28,17,217,18,107,47,45,1,998,16,35
Alexander Sørloth,Villarreal,NOR,FW,27,32.3,546,513,25,0,4,1,8,1,0,0,0,0,408,8,16
Gerard Moreno,Villarreal,ESP,FW,31,30.1,1145,1070,68,6,11,13,34,6,0,0,0,0,884,7,57
Jorge Cuenca,Villarreal,ESP,DF,23,29.5,1385,1249,131,40,0,21,18,51,0,0,0,0,1151,5,12
Santi Comesaña,Villarreal,ESP,MF,26,24.9,1063,1033,27,26,3,7,11,1,0,0,0,0,921,3,13
Raúl Albiol,Villarreal,ESP,DF,37,24.6,1379,1313,62,46,0,7,0,3,0,0,0,0,1189,4,9
Ilias Akhomach,Villarreal,MAR,"MF,FW",19,23.6,619,589,26,8,6,2,50,12,6,1,2,0,485,4,15
Kiko Femenía,Villarreal,ESP,DF,32,22.5,1279,1066,210,30,0,4,40,180,0,0,0,0,1072,3,21
Étienne Capoue,Villarreal,FRA,MF,35,22.1,1094,1059,32,23,4,15,10,7,0,0,0,0,948,3,15
Alberto Moreno,Villarreal,ESP,DF,31,20.9,901,774,122,16,1,13,73,104,2,1,1,0,726,5,16
Aïssa Mandi,Villarreal,ALG,DF,31,17.9,1066,992,73,32,2,9,1,13,0,0,0,0,972,1,7
José Luis Morales,Villarreal,ESP,"FW,MF",36,16.8,270,255,10,0,1,3,16,1,0,0,0,0,190,5,11
Yerson Mosquera,Villarreal,COL,DF,22,15.1,830,752,77,31,1,5,7,29,0,0,0,0,704,1,15
Alfonso Pedraza,Villarreal,ESP,DF,27,14.8,690,556,131,14,2,7,78,117,0,0,0,0,527,3,30
Adrià Altimira,Villarreal,ESP,"DF,MF",22,14.7,679,590,88,8,0,3,21,80,0,0,0,0,574,1,12
Juan Foyth,Villarreal,ARG,DF,25,14.6,826,692,132,21,1,5,20,111,0,0,0,0,688,2,18
Francis Coquelin,Villarreal,FRA,MF,32,12.7,511,497,14,13,1,8,3,0,0,0,0,0,448,0,6
Pepe Reina,Villarreal,ESP,GK,40,12.7,339,270,68,21,0,1,0,0,0,0,0,0,271,1,0
Gonçalo Guedes,Villarreal,POR,"FW,MF",26,12.6,382,350,28,2,0,4,32,2,9,1,1,0,295,4,12
Eric Bailly,Villarreal,CIV,DF,29,11.6,468,436,30,18,0,1,0,0,0,0,0,0,413,2,3
Ramón Terrats,Villarreal,ESP,"MF,DF",22,11.6,538,501,34,6,1,1,40,23,5,1,1,0,439,3,20
Matteo Gabbia,Villarreal,ITA,DF,23,10.8,628,594,33,23,1,9,0,0,0,0,0,0,561,1,0
Manu Trigueros,Villarreal,ESP,MF,31,9.6,363,338,23,6,2,1,16,2,12,4,3,0,300,2,9
Yeremi Pino,Villarreal,ESP,"MF,FW",20,6.9,214,204,7,1,2,0,7,6,0,0,0,0,171,3,2
Ben Brereton,Villarreal,CHI,"FW,MF",24,6.4,131,127,4,1,2,0,6,1,0,0,0,0,103,0,6
Bertrand Traoré,Villarreal,BFA,MF,27,6.3,213,204,8,1,2,2,9,2,5,1,0,0,167,1,3
Carlos Romero,Villarreal,ESP,DF,21,3.4,164,130,33,0,0,1,12,33,0,0,0,0,113,1,9
Denis Suárez,Villarreal,ESP,"MF,FW",29,1.8,104,90,14,9,0,1,6,1,4,4,0,0,86,0,1
Pascu,Villarreal,ESP,FW,20,1.6,15,14,1,0,0,0,0,0,0,0,0,0,9,0,1
Stefan Lekovic,Villarreal,SRB,DF,19,0.8,14,14,0,0,0,0,1,0,0,0,0,0,12,0,0
Diego Collado,Villarreal,ESP,"FW,MF",22,0.3,,,,,,,0,,,,,,,,
Vanja Milinković-Savić,Torino,SRB,GK,26,37,1536,1207,320,81,0,4,0,0,0,0,0,0,984,9,0
Raoul Bellanova,Torino,ITA,DF,23,35.5,1579,1285,288,14,0,4,193,274,0,0,0,0,1232,6,44
Ricardo Rodríguez,Torino,SUI,DF,30,33.1,1677,1566,108,28,1,11,66,51,15,11,4,0,1401,3,14
Duván Zapata,Torino,COL,FW,32,32.9,752,707,39,2,1,8,51,9,0,0,0,0,492,6,31
Nikola Vlašić,Torino,CRO,"MF,FW",25,30.6,998,989,5,2,5,5,40,2,0,0,0,0,806,4,25
Alessandro Buongiorno,Torino,ITA,DF,24,30.4,1187,1162,25,21,1,2,4,3,0,0,0,0,1012,0,7
Samuele Ricci,Torino,ITA,MF,21,27.5,1310,1224,83,68,1,3,57,7,8,4,2,1,1121,3,21
Antonio Sanabria,Torino,PAR,"FW,MF",27,25.5,624,587,37,2,0,5,6,2,0,0,0,0,494,0,17
Ivan Ilić,Torino,SRB,MF,22,24.9,1336,1184,145,81,1,7,95,5,59,59,0,0,1101,7,21
Adrien Tameze,Torino,CMR,"DF,MF",29,24.7,1276,1218,56,39,1,5,17,16,0,0,0,0,1106,2,23
Valentino Lazaro,Torino,AUT,"DF,MF",27,22.7,1106,884,216,17,1,3,130,147,52,37,11,0,839,6,23
Karol Linetty,Torino,POL,MF,28,21.4,884,849,31,24,0,7,19,2,5,2,3,0,755,4,8
Mërgim Vojvoda,Torino,KVX,DF,28,17.7,964,818,142,18,2,11,77,102,22,21,0,0,762,4,15
Adam Masina,Torino,MAR,DF,29,11.4,652,620,31,8,0,1,4,17,0,0,0,0,557,1,2
Perr Schuurs,Torino,NED,DF,23,9.6,406,393,12,9,0,6,2,3,0,0,0,0,359,1,4
Pietro Pellegri,Torino,ITA,FW,22,8.6,138,124,14,0,0,0,5,2,0,0,0,0,86,0,8
Koffi Djidji,Torino,CIV,DF,30,8.4,434,411,20,10,0,0,2,10,0,0,0,0,372,3,3
Gvidas Gineitis,Torino,LTU,MF,19,7.3,284,256,27,12,0,2,36,0,15,10,4,0,227,1,7
Matteo Lovato,Torino,ITA,DF,23,6,272,266,6,5,0,0,0,1,0,0,0,0,243,0,1
Demba Seck,Torino,SEN,MF,22,5.1,109,109,0,0,0,0,2,0,0,0,0,0,82,0,7
Nemanja Radonjić,Torino,SRB,"MF,FW",27,4.9,89,86,2,0,0,1,12,2,0,0,0,0,57,1,5
Saba Sazonov,Torino,GEO,DF,21,4,187,184,3,1,0,1,0,2,0,0,0,0,163,0,1
Luca Gemello,Torino,ITA,GK,23,3.3,118,99,17,5,0,0,0,0,0,0,0,0,95,2,0
David Okereke,Torino,NGA,"FW,MF",25,2.8,92,91,1,0,0,0,4,1,0,0,0,0,72,0,4
David Zima,Torino,CZE,DF,22,2.3,43,43,0,0,0,0,1,0,0,0,0,0,36,0,0
Yann Karamoh,Torino,FRA,"MF,FW",25,2.3,66,61,5,0,0,0,6,5,0,0,0,0,45,0,1
Brandon Soppy,Torino,FRA,DF,21,2,92,67,25,4,0,0,3,21,0,0,0,0,68,0,7
Simone Verdi,Torino,ITA,FW,31,0.3,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0
Zanos Savva,Torino,CYP,"DF,MF",17,0.3,11,10,1,0,0,0,0,1,0,0,0,0,5,0,0
Alessandro Dellavalle,Torino,ITA,DF,19,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1
Brian Bayeye,Torino,COD,DF,23,0.1,,,,,,,1,,,,,,,,
Wilfried Singo,Torino,CIV,"DF,MF",22,0,,,,,,,0,,,,,,,,
Willian Pacho,Eint Frankfurt,ECU,DF,21,41.8,2734,2616,108,58,5,13,10,13,0,0,0,0,2312,10,28
Kevin Trapp,Eint Frankfurt,GER,GK,33,40.5,1361,1039,317,73,0,2,0,0,0,0,0,0,1013,5,1
Robin Koch,Eint Frankfurt,GER,DF,27,38.7,2671,2597,73,54,6,2,4,4,0,0,0,0,2364,1,13
Tuta,Eint Frankfurt,BRA,DF,24,34.7,2216,2084,129,58,2,9,18,71,0,0,0,0,1872,3,34
Omar Marmoush,Eint Frankfurt,EGY,"FW,MF",24,33.1,698,601,94,7,9,5,43,7,16,5,10,0,497,3,31
Ellyes Skhiri,Eint Frankfurt,TUN,MF,28,32.4,1625,1579,43,39,4,5,4,4,0,0,0,0,1372,3,27
Mario Götze,Eint Frankfurt,GER,MF,31,29.7,1588,1516,67,27,7,5,59,12,27,9,13,0,1271,5,42
Fares Chaïbi,Eint Frankfurt,ALG,"MF,FW",20,29.1,1192,950,232,49,8,8,254,36,138,61,72,0,764,10,44
Junior Dina Ebimbe,Eint Frankfurt,FRA,"MF,DF",22,28.3,1139,1020,116,5,9,5,29,111,0,0,0,0,877,3,34
Ansgar Knauff,Eint Frankfurt,GER,"MF,DF",21,27.5,892,805,81,2,5,1,62,79,0,0,0,0,578,6,49
Hugo Larsson,Eint Frankfurt,SWE,MF,19,26.7,1178,1151,25,18,1,2,10,7,0,0,0,0,1021,2,15
Aurélio Buta,Eint Frankfurt,POR,"DF,MF",26,25,1286,1077,207,12,1,3,57,195,0,0,0,0,1009,2,26
Niels Nkounkou,Eint Frankfurt,FRA,"DF,MF",22,23.6,1316,1075,239,18,10,6,85,213,8,0,4,0,956,2,52
Philipp Max,Eint Frankfurt,GER,DF,29,16.5,899,731,166,23,1,3,65,130,13,5,6,0,742,2,12
Hrvoje Smolčić,Eint Frankfurt,CRO,DF,22,8.9,869,838,27,13,4,1,1,3,0,0,0,0,771,4,2
Hugo Ekitike,Eint Frankfurt,FRA,FW,21,8.6,203,190,12,0,1,2,9,0,0,0,0,0,135,1,12
Makoto Hasebe,Eint Frankfurt,JPN,"DF,MF",39,6.7,325,318,7,7,3,0,2,0,0,0,0,0,285,0,2
Jessic Ngankam,Eint Frankfurt,GER,FW,23,5.7,74,68,6,0,0,0,0,0,0,0,0,0,58,0,4
Jens Grahl,Eint Frankfurt,GER,GK,34,4.5,135,109,26,6,0,0,0,0,0,0,0,0,97,0,0
Jens Petter Hauge,Eint Frankfurt,NOR,"MF,FW",23,4.4,186,168,18,2,3,1,12,8,8,1,6,0,147,0,5
Sasa Kalajdzic,Eint Frankfurt,AUT,FW,26,4.3,93,85,7,0,2,1,1,0,0,0,0,0,69,1,2
Donny van de Beek,Eint Frankfurt,NED,"MF,FW",26,4,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5
Paxten Aaronson,Eint Frankfurt,USA,MF,19,3.4,124,117,7,2,1,0,5,1,4,3,1,0,102,0,0
Kristijan Jakić,Eint Frankfurt,CRO,"MF,FW",26,2.9,156,152,4,3,2,0,1,1,0,0,0,0,131,0,4
